Date,Open,High,Low,Close,Adj Close,Volume
2004-02-18,1208.702637,1208.702637,1185.002563,1208.702637,670.403137,318037
2004-02-19,1208.702637,1232.402710,1208.702637,1232.402710,683.548462,184598
2004-02-20,1208.702637,1303.502808,1208.702637,1256.102783,696.693542,1132381
2004-02-23,1256.102783,1256.102783,1256.102783,1256.102783,696.693542,0
2004-02-24,1232.402710,1232.402710,1232.402710,1232.402710,683.548462,566454
2004-02-25,1232.402710,1256.102783,1208.702637,1208.702637,670.403137,352847
2004-02-26,1232.402710,1232.402710,1185.002563,1208.702637,670.403137,591243
2004-02-27,1208.702637,1208.702637,1185.002563,1185.002563,657.258057,20569
2004-03-01,1185.002563,1185.002563,1137.602539,1137.602539,630.967773,560125
2004-03-02,1161.302612,1185.002563,1161.302612,1161.302612,644.112793,164029
2004-03-03,1161.302612,1185.002563,1161.302612,1161.302612,644.112793,120780
2004-03-04,1161.302612,1185.002563,1161.302612,1161.302612,644.112793,58016
2004-03-05,1185.002563,1185.002563,1185.002563,1185.002563,657.258057,105485
2004-03-08,1185.002563,1185.002563,1161.302612,1161.302612,644.112793,17405
2004-03-09,1161.302612,1161.302612,1161.302612,1161.302612,644.112793,33227
2004-03-10,1137.602539,1137.602539,1137.602539,1137.602539,630.967773,45885
2004-03-11,1137.602539,1137.602539,1113.902466,1113.902466,617.822571,77531
2004-03-12,1090.202393,1090.202393,1066.502319,1090.202393,604.677429,272678
2004-03-15,1137.602539,1137.602539,1090.202393,1090.202393,604.677429,15822
2004-03-16,1090.202393,1090.202393,1066.502319,1090.202393,604.677429,342826
2004-03-17,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,63291
2004-03-18,1113.902466,1113.902466,1090.202393,1113.902466,617.822571,25316
2004-03-19,1066.502319,1090.202393,1066.502319,1090.202393,604.677429,7911
2004-03-22,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,0
2004-03-23,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,6856
2004-03-24,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,23206
2004-03-25,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,22151
2004-03-26,1090.202393,1090.202393,1066.502319,1090.202393,604.677429,272151
2004-03-29,1066.502319,1090.202393,1066.502319,1090.202393,604.677429,69620
2004-03-30,1066.502319,1090.202393,1066.502319,1090.202393,604.677429,24261
2004-03-31,1090.202393,1090.202393,1066.502319,1090.202393,604.677429,1006854
2004-04-01,1066.502319,1066.502319,1066.502319,1066.502319,591.532166,222045
2004-04-02,1066.502319,1066.502319,1042.802246,1066.502319,591.532166,337024
2004-04-05,1066.502319,1066.502319,1066.502319,1066.502319,591.532166,0
2004-04-06,1066.502319,1066.502319,1042.802246,1066.502319,591.532166,860757
2004-04-07,1066.502319,1066.502319,1042.802246,1066.502319,591.532166,114978
2004-04-08,1066.502319,1066.502319,1042.802246,1042.802246,578.387085,100738
2004-04-09,1042.802246,1042.802246,1042.802246,1042.802246,578.387085,0
2004-04-12,1066.502319,1066.502319,1042.802246,1066.502319,591.532166,79113
2004-04-13,1042.802246,1042.802246,1042.802246,1042.802246,578.387085,438817
2004-04-14,1066.502319,1066.502319,1042.802246,1042.802246,578.387085,299049
2004-04-15,1042.802246,1042.802246,1042.802246,1042.802246,578.387085,44303
2004-04-16,1042.802246,1042.802246,1019.102234,1019.102234,565.242004,22679
2004-04-19,1042.802246,1042.802246,1042.802246,1042.802246,578.387085,179851
2004-04-20,1042.802246,1066.502319,1042.802246,1066.502319,591.532166,304851
2004-04-21,1090.202393,1090.202393,1090.202393,1090.202393,604.677429,302741
2004-04-22,1066.502319,1090.202393,1066.502319,1066.502319,591.532166,69620
2004-04-23,1090.202393,1113.902466,1090.202393,1113.902466,617.822571,203586
2004-04-26,1137.602539,1256.102783,1137.602539,1256.102783,696.693542,5830683
2004-04-27,1232.402710,1279.802856,1161.302612,1161.302612,644.112793,1561178
2004-04-28,1185.002563,1303.502808,1185.002563,1303.502808,722.984009,4031636
2004-04-29,1279.802856,1303.502808,1256.102783,1256.102783,696.693542,2576471
2004-04-30,1256.102783,1256.102783,1232.402710,1232.402710,683.548462,314872
2004-05-03,1232.402710,1232.402710,1232.402710,1232.402710,683.548462,0
2004-05-04,1232.402710,1256.102783,1232.402710,1256.102783,696.693542,90717
2004-05-05,1232.402710,1232.402710,1185.002563,1208.702637,670.403137,1485756
2004-05-06,1185.002563,1185.002563,1161.302612,1185.002563,657.258057,699365
2004-05-07,1185.002563,1208.702637,1185.002563,1185.002563,657.258057,542192
2004-05-10,1137.602539,1137.602539,1113.902466,1113.902466,617.822571,225210
2004-05-11,1113.902466,1137.602539,1113.902466,1137.602539,630.967773,124999
2004-05-12,1161.302612,1161.302612,1137.602539,1137.602539,630.967773,62236
2004-05-13,1137.602539,1185.002563,1137.602539,1137.602539,630.967773,80168
2004-05-14,1113.902466,1113.902466,1090.202393,1090.202393,604.677429,70147
2004-05-17,1137.602539,1137.602539,995.402161,995.402161,552.096680,444619
2004-05-18,995.402161,1019.102234,995.402161,1019.102234,565.242004,67510
2004-05-19,1042.802246,1066.502319,1042.802246,1066.502319,591.532166,186708
2004-05-20,1066.502319,1066.502319,1066.502319,1066.502319,591.532166,0
2004-05-21,1090.202393,1113.902466,1066.502319,1113.902466,617.822571,128164
2004-05-24,1113.902466,1113.902466,1066.502319,1066.502319,591.532166,5801
2004-05-25,1066.502319,1066.502319,1042.802246,1042.802246,578.387085,111286
2004-05-26,1042.802246,1042.802246,1042.802246,1042.802246,578.387085,0
2004-05-27,1019.102234,1090.202393,1019.102234,1090.202393,604.677429,21624
2004-05-28,1042.802246,1066.502319,1019.102234,1066.502319,591.532166,197256
2004-05-31,1066.502319,1066.502319,1066.502319,1066.502319,591.532166,0
2004-06-01,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,1054
2004-06-02,1042.802246,1042.802246,1019.102234,1019.102234,565.242004,68037
2004-06-03,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,0
2004-06-04,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,111286
2004-06-07,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,37974
2004-06-08,1042.802246,1042.802246,1019.102234,1019.102234,565.242004,71729
2004-06-09,1042.802246,1066.502319,1042.802246,1042.802246,578.387085,131856
2004-06-10,1019.102234,1042.802246,1019.102234,1019.102234,565.242004,37447
2004-06-11,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,125527
2004-06-14,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,54852
2004-06-15,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,4219
2004-06-16,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,35864
2004-06-17,1019.102234,1019.102234,995.402161,995.402161,552.096680,41666
2004-06-18,995.402161,1019.102234,995.402161,995.402161,552.096680,29535
2004-06-21,995.402161,995.402161,995.402161,995.402161,552.096680,552741
2004-06-22,995.402161,995.402161,971.702148,971.702148,538.951721,244725
2004-06-23,995.402161,995.402161,971.702148,971.702148,538.951721,295885
2004-06-24,995.402161,995.402161,948.002075,971.702148,538.951721,264767
2004-06-25,971.702148,995.402161,971.702148,995.402161,552.096680,271623
2004-06-28,995.402161,995.402161,971.702148,971.702148,538.951721,10548
2004-06-29,995.402161,1042.802246,995.402161,1042.802246,578.387085,573838
2004-06-30,995.402161,1066.502319,995.402161,1019.102234,565.242004,577530
2004-07-01,1019.102234,1019.102234,1019.102234,1019.102234,565.242004,134493
2004-07-02,995.402161,1042.802246,995.402161,1042.802246,591.431519,493669
2004-07-05,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,0
2004-07-06,1066.502319,1113.902466,1042.802246,1066.502319,604.873230,1195145
2004-07-07,1042.802246,1090.202393,1042.802246,1066.502319,604.873230,30590
2004-07-08,1090.202393,1090.202393,1066.502319,1066.502319,604.873230,26898
2004-07-09,1066.502319,1090.202393,1066.502319,1090.202393,618.314819,122890
2004-07-12,1090.202393,1090.202393,1066.502319,1066.502319,604.873230,90717
2004-07-13,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,1054
2004-07-14,1066.502319,1066.502319,995.402161,995.402161,564.548279,94936
2004-07-15,995.402161,1019.102234,995.402161,1019.102234,577.989929,1054
2004-07-16,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,1582
2004-07-19,995.402161,995.402161,995.402161,995.402161,564.548279,35337
2004-07-20,1019.102234,1019.102234,995.402161,1019.102234,577.989929,11075
2004-07-21,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,30590
2004-07-22,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,100738
2004-07-23,1066.502319,1066.502319,1042.802246,1066.502319,604.873230,93354
2004-07-26,1066.502319,1066.502319,1019.102234,1042.802246,591.431519,110231
2004-07-27,1042.802246,1042.802246,1019.102234,1019.102234,577.989929,90189
2004-07-28,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,39029
2004-07-29,1042.802246,1042.802246,1019.102234,1019.102234,577.989929,98628
2004-07-30,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,10548
2004-08-02,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,27426
2004-08-03,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,18459
2004-08-04,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,11603
2004-08-05,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,37447
2004-08-06,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,22151
2004-08-09,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,70674
2004-08-10,1019.102234,1019.102234,1019.102234,1019.102234,577.989929,26371
2004-08-11,1019.102234,1066.502319,1019.102234,1066.502319,604.873230,433543
2004-08-12,1042.802246,1090.202393,1042.802246,1066.502319,604.873230,59071
2004-08-13,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,53797
2004-08-16,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,11075
2004-08-17,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,0
2004-08-18,1042.802246,1042.802246,1042.802246,1042.802246,591.431519,12130
2004-08-19,1019.102234,1042.802246,1019.102234,1019.102234,577.989929,204640
2004-08-20,1042.802246,1042.802246,1019.102234,1019.102234,577.989929,130801
2004-08-23,1042.802246,1161.302612,1042.802246,1113.902466,631.756470,2499467
2004-08-24,1113.902466,1113.902466,1066.502319,1066.502319,604.873230,543247
2004-08-25,1066.502319,1090.202393,1066.502319,1066.502319,604.873230,319092
2004-08-26,1090.202393,1090.202393,1066.502319,1066.502319,604.873230,182489
2004-08-27,1066.502319,1090.202393,1066.502319,1090.202393,618.314819,209915
2004-08-30,1066.502319,1066.502319,1066.502319,1066.502319,604.873230,2637
2004-08-31,1090.202393,1090.202393,1066.502319,1066.502319,604.873230,31645
2004-09-01,1066.502319,1090.202393,1066.502319,1066.502319,604.873230,290611
2004-09-02,1090.202393,1137.602539,1090.202393,1090.202393,618.314819,2766344
2004-09-03,1113.902466,1161.302612,1090.202393,1137.602539,645.198181,3563810
2004-09-06,1137.602539,1137.602539,1113.902466,1137.602539,645.198181,1114976
2004-09-07,1137.602539,1137.602539,1113.902466,1137.602539,645.198181,743669
2004-09-08,1113.902466,1113.902466,1113.902466,1113.902466,631.756470,372889
2004-09-09,1137.602539,1232.402710,1090.202393,1185.002563,672.081360,7463063
2004-09-10,1161.302612,1185.002563,1137.602539,1161.302612,658.639648,1199364
2004-09-13,1161.302612,1161.302612,1161.302612,1161.302612,658.639648,0
2004-09-14,1185.002563,1185.002563,1161.302612,1161.302612,658.639648,1174048
2004-09-15,1161.302612,1185.002563,1161.302612,1161.302612,658.639648,1454638
2004-09-16,1137.602539,1161.302612,1137.602539,1137.602539,645.198181,113923
2004-09-17,1137.602539,1161.302612,1137.602539,1161.302612,658.639648,284809
2004-09-20,1161.302612,1161.302612,1161.302612,1161.302612,658.639648,0
2004-09-21,1161.302612,1161.302612,1137.602539,1137.602539,645.198181,149788
2004-09-22,1137.602539,1137.602539,1137.602539,1137.602539,645.198181,353374
2004-09-23,1161.302612,1232.402710,1161.302612,1232.402710,698.964661,2678264
2004-09-24,1232.402710,1232.402710,1208.702637,1208.702637,685.522949,712023
2004-09-27,1232.402710,1232.402710,1208.702637,1208.702637,685.522949,547467
2004-09-28,1208.702637,1232.402710,1208.702637,1232.402710,698.964661,1351262
2004-09-29,1208.702637,1208.702637,1208.702637,1208.702637,685.522949,207278
2004-09-30,1208.702637,1232.402710,1208.702637,1232.402710,698.964661,962550
2004-10-01,1232.402710,1256.102783,1232.402710,1256.102783,712.406128,1270566
2004-10-04,1279.802856,1303.502808,1279.802856,1303.502808,739.289612,2155058
2004-10-05,1279.802856,1279.802856,1256.102783,1256.102783,712.406128,580694
2004-10-06,1279.802856,1279.802856,1256.102783,1256.102783,712.406128,257910
2004-10-07,1256.102783,1256.102783,1232.402710,1232.402710,698.964661,135020
2004-10-08,1256.102783,1256.102783,1256.102783,1256.102783,712.406128,41666
2004-10-11,1256.102783,1256.102783,1256.102783,1256.102783,712.406128,126054
2004-10-12,1256.102783,1256.102783,1232.402710,1232.402710,698.964661,167721
2004-10-13,1232.402710,1232.402710,1232.402710,1232.402710,698.964661,5274
2004-10-14,1256.102783,1256.102783,1232.402710,1232.402710,698.964661,28480
2004-10-15,1232.402710,1232.402710,1232.402710,1232.402710,698.964661,11075
2004-10-18,1232.402710,1232.402710,1232.402710,1232.402710,698.964661,68565
2004-10-19,1232.402710,1232.402710,1208.702637,1208.702637,685.522949,88079
2004-10-20,1232.402710,1232.402710,1208.702637,1208.702637,685.522949,189873
2004-10-21,1208.702637,1208.702637,1208.702637,1208.702637,685.522949,1093879
2004-10-22,1208.702637,1232.402710,1208.702637,1232.402710,698.964661,36919
2004-10-25,1208.702637,1232.402710,1208.702637,1208.702637,685.522949,64873
2004-10-26,1208.702637,1208.702637,1208.702637,1208.702637,685.522949,196729
2004-10-27,1232.402710,1279.802856,1232.402710,1256.102783,712.406128,885546
2004-10-28,1279.802856,1279.802856,1256.102783,1279.802856,725.847839,828584
2004-10-29,1279.802856,1279.802856,1256.102783,1279.802856,725.847839,264239
2004-11-01,1256.102783,1256.102783,1256.102783,1256.102783,712.406128,4219
2004-11-02,1256.102783,1256.102783,1256.102783,1256.102783,712.406128,87552
2004-11-03,1279.802856,1303.502808,1279.802856,1303.502808,739.289612,2068033
2004-11-04,1303.502808,1398.303101,1303.502808,1374.603027,779.614380,5881316
2004-11-05,1374.603027,1398.303101,1350.902954,1374.603027,779.614380,1677211
2004-11-08,1374.603027,1374.603027,1327.202881,1350.902954,766.172729,218881
2004-11-09,1350.902954,1398.303101,1327.202881,1398.303101,793.055908,614977
2004-11-10,1398.303101,1422.003174,1374.603027,1422.003174,806.497620,2598095
2004-11-11,1422.003174,1469.403198,1422.003174,1469.403198,833.380920,3278473
2004-11-12,1445.703125,1493.103271,1445.703125,1469.403198,833.380920,2407695
2004-11-15,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,0
2004-11-16,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,0
2004-11-17,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,0
2004-11-18,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,0
2004-11-19,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,0
2004-11-22,1469.403198,1493.103271,1469.403198,1469.403198,833.380920,533226
2004-11-23,1469.403198,1540.503418,1469.403198,1540.503418,873.705933,4472036
2004-11-24,1540.503418,1587.903442,1540.503418,1540.503418,873.705933,1613393
2004-11-25,1516.803345,1540.503418,1516.803345,1516.803345,860.264099,882382
2004-11-26,1540.503418,1540.503418,1516.803345,1540.503418,873.705933,5074355
2004-11-29,1540.503418,1540.503418,1540.503418,1540.503418,873.705933,611813
2004-11-30,1540.503418,1564.203491,1540.503418,1540.503418,873.705933,249472
2004-12-01,1540.503418,1564.203491,1516.803345,1564.203491,887.147400,1194617
2004-12-02,1540.503418,1564.203491,1540.503418,1540.503418,873.705933,2583855
2004-12-03,1540.503418,1540.503418,1493.103271,1493.103271,846.822449,963605
2004-12-06,1493.103271,1516.803345,1469.403198,1516.803345,860.264099,1660333
2004-12-07,1493.103271,1516.803345,1493.103271,1516.803345,860.264099,457804
2004-12-08,1493.103271,1493.103271,1469.403198,1469.403198,833.380920,288501
2004-12-09,1469.403198,1469.403198,1445.703125,1445.703125,819.939270,46413
2004-12-10,1374.603027,1422.003174,1374.603027,1422.003174,806.497620,103375
2004-12-13,1398.303101,1422.003174,1374.603027,1398.303101,793.055908,191982
2004-12-14,1374.603027,1398.303101,1350.902954,1398.303101,793.055908,629745
2004-12-15,1398.303101,1422.003174,1398.303101,1422.003174,806.497620,457804
2004-12-16,1445.703125,1445.703125,1445.703125,1445.703125,819.939270,362868
2004-12-17,1445.703125,1445.703125,1422.003174,1422.003174,806.497620,474155
2004-12-20,1445.703125,1445.703125,1422.003174,1422.003174,806.497620,128164
2004-12-21,1422.003174,1469.403198,1422.003174,1469.403198,833.380920,210442
2004-12-22,1469.403198,1469.403198,1469.403198,1469.403198,833.380920,225737
2004-12-23,1493.103271,1564.203491,1493.103271,1540.503418,873.705933,1930902
2004-12-24,1540.503418,1540.503418,1540.503418,1540.503418,873.705933,0
2004-12-27,1540.503418,1659.003662,1540.503418,1659.003662,940.913757,6568023
2004-12-28,1659.003662,1682.703735,1611.603516,1659.003662,940.913757,4402943
2004-12-29,1659.003662,1659.003662,1587.903442,1611.603516,914.030823,1510017
2004-12-30,1611.603516,1611.603516,1587.903442,1587.903442,900.588806,807487
2004-12-31,1587.903442,1587.903442,1587.903442,1587.903442,900.588806,0
2005-01-03,1573.683472,1573.683472,1554.723389,1554.723389,881.770752,243142
2005-01-04,1564.203491,1630.563599,1564.203491,1611.603516,914.030823,1719932
2005-01-05,1611.603516,1630.563599,1592.643555,1592.643555,903.277527,351265
2005-01-06,1592.643555,1602.123535,1583.163452,1592.643555,903.277527,116560
2005-01-07,1592.643555,1592.643555,1554.723389,1554.723389,881.770752,161392
2005-01-10,1526.283325,1554.723389,1516.803345,1526.283325,865.640869,441982
2005-01-11,1516.803345,1564.203491,1516.803345,1545.243408,876.394165,247362
2005-01-12,1545.243408,1592.643555,1545.243408,1545.243408,876.394165,526370
2005-01-13,1554.723389,1564.203491,1545.243408,1554.723389,881.770752,204640
2005-01-14,1554.723389,1554.723389,1535.763428,1535.763428,871.017456,135020
2005-01-17,1526.283325,1564.203491,1526.283325,1554.723389,881.770752,357066
2005-01-18,1554.723389,1554.723389,1516.803345,1526.283325,865.640869,292720
2005-01-19,1535.763428,1545.243408,1535.763428,1535.763428,871.017456,113396
2005-01-20,1535.763428,1564.203491,1535.763428,1535.763428,871.017456,473100
2005-01-24,1535.763428,1564.203491,1535.763428,1535.763428,871.017456,638184
2005-01-25,1535.763428,1554.723389,1535.763428,1535.763428,871.017456,320674
2005-01-26,1535.763428,1573.683472,1535.763428,1564.203491,887.147400,1070672
2005-01-27,1564.203491,1573.683472,1564.203491,1573.683472,892.524048,473100
2005-01-28,1554.723389,1564.203491,1545.243408,1545.243408,876.394165,183543
2005-01-31,1545.243408,1554.723389,1535.763428,1554.723389,881.770752,155590
2005-02-01,1573.683472,1583.163452,1545.243408,1554.723389,881.770752,676686
2005-02-02,1554.723389,1573.683472,1554.723389,1564.203491,887.147400,351265
2005-02-03,1564.203491,1573.683472,1545.243408,1573.683472,892.524048,421412
2005-02-04,1573.683472,1573.683472,1564.203491,1573.683472,892.524048,113923
2005-02-07,1564.203491,1592.643555,1564.203491,1573.683472,892.524048,612340
2005-02-08,1592.643555,1602.123535,1583.163452,1592.643555,903.277527,266349
2005-02-11,1602.123535,1630.563599,1602.123535,1630.563599,924.783875,838605
2005-02-14,1621.083618,1630.563599,1611.603516,1611.603516,914.030823,428269
2005-02-15,1621.083618,1621.083618,1621.083618,1621.083618,919.407288,154008
2005-02-16,1630.563599,1640.043579,1621.083618,1640.043579,930.160645,769513
2005-02-17,1630.563599,1640.043579,1630.563599,1640.043579,930.160645,526370
2005-02-18,1630.563599,1630.563599,1611.603516,1621.083618,919.407288,434070
2005-02-21,1621.083618,1621.083618,1573.683472,1602.123535,908.654053,573838
2005-02-22,1602.123535,1602.123535,1592.643555,1602.123535,908.654053,192510
2005-02-23,1602.123535,1611.603516,1592.643555,1592.643555,903.277527,223628
2005-02-24,1592.643555,1592.643555,1583.163452,1583.163452,897.900696,186708
2005-02-25,1583.163452,1592.643555,1583.163452,1592.643555,903.277527,246307
2005-02-28,1592.643555,1592.643555,1583.163452,1592.643555,903.277527,64873
2005-03-01,1592.643555,1630.563599,1583.163452,1602.123535,908.654053,406644
2005-03-02,1602.123535,1640.043579,1602.123535,1630.563599,924.783875,562235
2005-03-03,1611.603516,1668.483643,1611.603516,1659.003662,940.913757,986284
2005-03-04,1659.003662,1715.883789,1659.003662,1715.883789,973.173950,1503688
2005-03-07,1725.363770,1725.363770,1696.923706,1696.923706,962.420471,350737
2005-03-08,1696.923706,1706.403809,1687.443726,1706.403809,967.797363,221518
2005-03-09,1696.923706,1696.923706,1687.443726,1696.923706,962.420471,222573
2005-03-10,1687.443726,1706.403809,1687.443726,1687.443726,957.043762,313290
2005-03-14,1687.443726,1706.403809,1677.963745,1706.403809,967.797363,211497
2005-03-15,1677.963745,1677.963745,1659.003662,1659.003662,940.913757,114978
2005-03-16,1668.483643,1725.363770,1668.483643,1725.363770,978.550537,1212022
2005-03-17,1734.843872,1734.843872,1706.403809,1725.363770,978.550537,355484
2005-03-18,1725.363770,1725.363770,1706.403809,1725.363770,978.550537,91244
2005-03-21,1725.363770,1753.803833,1725.363770,1734.843872,983.927063,759492
2005-03-22,1734.843872,1763.283936,1706.403809,1753.803833,994.680481,1185651
2005-03-23,1734.843872,1763.283936,1734.843872,1734.843872,983.927063,217299
2005-03-24,1744.323853,1753.803833,1715.883789,1725.363770,978.550537,141877
2005-03-28,1734.843872,1734.843872,1659.003662,1696.923706,962.420471,232067
2005-03-29,1668.483643,1668.483643,1630.563599,1630.563599,924.783875,193037
2005-03-30,1649.523682,1659.003662,1630.563599,1630.563599,924.783875,90717
2005-03-31,1630.563599,1630.563599,1621.083618,1630.563599,924.783875,198311
2005-04-01,1621.083618,1621.083618,1621.083618,1621.083618,919.407288,14240
2005-04-04,1630.563599,1630.563599,1621.083618,1621.083618,919.407288,13185
2005-04-05,1621.083618,1640.043579,1611.603516,1630.563599,924.783875,71729
2005-04-06,1630.563599,1630.563599,1630.563599,1630.563599,924.783875,0
2005-04-07,1630.563599,1640.043579,1630.563599,1640.043579,930.160645,54324
2005-04-08,1630.563599,1649.523682,1630.563599,1640.043579,930.160645,4219
2005-04-11,1592.643555,1621.083618,1592.643555,1621.083618,919.407288,18987
2005-04-12,1602.123535,1621.083618,1602.123535,1621.083618,919.407288,3164
2005-04-13,1621.083618,1640.043579,1611.603516,1621.083618,919.407288,102320
2005-04-14,1611.603516,1630.563599,1602.123535,1630.563599,924.783875,141349
2005-04-15,1621.083618,1621.083618,1621.083618,1621.083618,919.407288,10548
2005-04-18,1621.083618,1621.083618,1621.083618,1621.083618,919.407288,0
2005-04-19,1583.163452,1583.163452,1573.683472,1573.683472,892.524048,23734
2005-04-20,1564.203491,1573.683472,1554.723389,1573.683472,892.524048,356539
2005-04-21,1545.243408,1564.203491,1545.243408,1564.203491,887.147400,214661
2005-04-25,1545.243408,1545.243408,1516.803345,1545.243408,876.394165,464661
2005-04-26,1488.363281,1564.203491,1488.363281,1564.203491,887.147400,26898
2005-04-27,1516.803345,1516.803345,1507.323364,1516.803345,860.264099,4219
2005-04-28,1535.763428,1535.763428,1516.803345,1526.283325,865.640869,14240
2005-04-29,1507.323364,1507.323364,1497.843262,1497.843262,849.510864,16877
2005-05-02,1497.843262,1497.843262,1497.843262,1497.843262,849.510864,10548
2005-05-03,1516.803345,1516.803345,1516.803345,1516.803345,860.264099,527
2005-05-04,1516.803345,1545.243408,1516.803345,1516.803345,860.264099,54324
2005-05-06,1545.243408,1545.243408,1545.243408,1545.243408,876.394165,10548
2005-05-09,1545.243408,1564.203491,1545.243408,1564.203491,887.147400,29535
2005-05-10,1573.683472,1573.683472,1564.203491,1564.203491,887.147400,17932
2005-05-11,1554.723389,1564.203491,1554.723389,1554.723389,881.770752,12130
2005-05-12,1554.723389,1564.203491,1554.723389,1564.203491,887.147400,66982
2005-05-13,1564.203491,1564.203491,1516.803345,1526.283325,865.640869,44303
2005-05-16,1535.763428,1535.763428,1526.283325,1526.283325,865.640869,55907
